fileName,modelName,hipLen,weight,kneeDir,constViolat
02271715260432,human_9_exo_load3,1.8,ank,0,5273.20726122308
02271715280531,human_9_exo_load3,1.6,ank,1,2372.49016389865
02271715240532,human_9_exo_load3,1.6,ank,0,4992.98208697662
02271715330141,human_9_exo_load3,2.0754,hk,1,3037.3025891087
02271715270142,human_9_exo_load3,2.0754,hk,0,5653.51949187836
02271715300241,human_9_exo_load3,2.1,hk,1,3071.42605924806
02271715250242,human_9_exo_load3,2.1,hk,0,5687.14686182827
02271715340341,human_9_exo_load3,2.2,hk,1,3209.92947688055
02271715290342,human_9_exo_load3,2.2,hk,0,5823.20803734698
02271715310441,human_9_exo_load3,1.8,hk,1,2653.49164277399
02271715270442,human_9_exo_load3,1.8,hk,0,5273.20726122308
02271715320541,human_9_exo_load3,1.6,hk,1,2372.49016389865
02271715270542,human_9_exo_load3,1.6,hk,0,4992.98208697662
02271715340151,human_9_exo_load3,2.0754,ha,1,3037.3025891087
02271715290152,human_9_exo_load3,2.0754,ha,0,5653.51949187836
02271715340251,human_9_exo_load3,2.1,ha,1,3071.42605924806
02271715280252,human_9_exo_load3,2.1,ha,0,5687.14686182827
02271715330351,human_9_exo_load3,2.2,ha,1,3209.92947688055
02271715280352,human_9_exo_load3,2.2,ha,0,5823.20803734698
02271715320451,human_9_exo_load3,1.8,ha,1,2653.49164277399
02271715270452,human_9_exo_load3,1.8,ha,0,5273.20726122308
02271715290551,human_9_exo_load3,1.6,ha,1,2372.49016389865
02271715250552,human_9_exo_load3,1.6,ha,0,4992.98208697662
02271715320161,human_9_exo_load3,2.0754,ka,1,3037.3025891087
02271715280162,human_9_exo_load3,2.0754,ka,0,5653.51949187836
02271715330261,human_9_exo_load3,2.1,ka,1,3071.42605924806
02271715280262,human_9_exo_load3,2.1,ka,0,5687.14686182827
02271715320361,human_9_exo_load3,2.2,ka,1,3209.92947688055
02271715280362,human_9_exo_load3,2.2,ka,0,5823.20803734698
02271715340461,human_9_exo_load3,1.8,ka,1,2653.49164277399
02271715290462,human_9_exo_load3,1.8,ka,0,5273.20726122308
02271715300561,human_9_exo_load3,1.6,ka,1,2372.49016389865
02271715260562,human_9_exo_load3,1.6,ka,0,4992.98208697662
